"Order Number","Line Item","Order Date","Delivery Date",CustomerKey,StoreKey,ProductKey,Quantity,"Currency Code"
1584024,1,5/3/2019,,1509978,43,1420,2,USD
1584024,2,5/3/2019,,1509978,43,1573,3,USD
1584024,3,5/3/2019,,1509978,43,1620,7,USD
1584024,4,5/3/2019,,1509978,43,1744,3,USD
1584025,1,5/3/2019,,519726,24,1678,5,EUR
1584026,1,5/3/2019,5/6/2019,211809,0,1726,2,CAD
1584026,2,5/3/2019,5/6/2019,211809,0,348,6,CAD
1584026,3,5/3/2019,5/6/2019,211809,0,431,1,CAD
1584026,4,5/3/2019,5/6/2019,211809,0,1584,1,CAD
1584027,1,5/3/2019,,505034,27,1564,7,EUR
1584027,2,5/3/2019,,505034,27,2503,1,EUR
1584027,3,5/3/2019,,505034,27,114,8,EUR
1584027,5,5/3/2019,,505034,27,445,2,EUR
1584027,6,5/3/2019,,505034,27,443,1,EUR
1584027,7,5/3/2019,,505034,27,500,4,EUR
1585000,1,5/4/2019,5/9/2019,491289,0,47,2,EUR
1585000,2,5/4/2019,5/9/2019,491289,0,1764,2,EUR
1585002,1,5/4/2019,,1720025,55,1532,9,USD
1585003,1,5/4/2019,,444252,26,1452,2,EUR
1585003,2,5/4/2019,,444252,26,440,5,EUR
1585003,3,5/4/2019,,444252,26,946,1,EUR
1585005,1,5/4/2019,,1417693,54,1515,2,USD
1585005,2,5/4/2019,,1417693,54,1425,1,USD
1585005,3,5/4/2019,,1417693,54,1411,5,USD
1585005,4,5/4/2019,,1417693,54,1617,1,USD
1585006,1,5/4/2019,,1811434,61,78,3,USD
1585006,2,5/4/2019,,1811434,61,782,2,USD
1585007,1,5/4/2019,5/7/2019,1310468,0,379,1,USD
1585007,2,5/4/2019,5/7/2019,1310468,0,1718,7,USD
1585007,3,5/4/2019,5/7/2019,1310468,0,1343,3,USD
1585007,4,5/4/2019,5/7/2019,1310468,0,1471,2,USD
1585008,1,5/4/2019,,343095,8,1256,4,CAD
1585008,2,5/4/2019,,343095,8,357,3,CAD
1585008,3,5/4/2019,,343095,8,1702,1,CAD
1585008,4,5/4/2019,,343095,8,433,2,CAD
1585009,1,5/4/2019,,1833178,45,120,8,USD
1585010,1,5/4/2019,,2059385,66,462,1,USD
1585011,1,5/4/2019,,755845,29,1046,2,EUR
1585011,2,5/4/2019,,755845,29,826,1,EUR
1585011,3,5/4/2019,,755845,29,90,3,EUR
1585012,1,5/4/2019,,956943,37,1614,4,GBP
1585013,1,5/4/2019,,311575,8,1585,4,CAD
1585014,1,5/4/2019,,1629676,65,1807,4,USD
1585015,1,5/4/2019,,1104581,39,1408,1,GBP
1585015,2,5/4/2019,,1104581,39,2452,2,GBP
1585015,3,5/4/2019,,1104581,39,693,1,GBP
1585015,4,5/4/2019,,1104581,39,436,5,GBP
1585016,1,5/4/2019,,497370,22,359,6,EUR
1585016,2,5/4/2019,,497370,22,1667,2,EUR
1585017,1,5/4/2019,,1709993,55,1444,8,USD
1585017,2,5/4/2019,,1709993,55,1703,1,USD
1585018,1,5/4/2019,,2076403,43,727,9,USD
1585018,2,5/4/2019,,2076403,43,1697,5,USD
1585018,3,5/4/2019,,2076403,43,1443,3,USD
1585019,1,5/4/2019,,978532,42,157,3,GBP
1585019,2,5/4/2019,,978532,42,1291,2,GBP
1585019,3,5/4/2019,,978532,42,1578,2,GBP
1585020,1,5/4/2019,,1355146,61,1484,2,USD
1585021,1,5/4/2019,,408328,24,146,1,EUR
1585022,1,5/4/2019,,1242320,50,589,1,USD
1585022,2,5/4/2019,,1242320,50,524,5,USD
1585022,3,5/4/2019,,1242320,50,1513,2,USD
1585023,1,5/4/2019,,557814,19,421,1,EUR
1585024,1,5/4/2019,,741037,30,1341,2,EUR
1585024,2,5/4/2019,,741037,30,616,4,EUR
1585024,3,5/4/2019,,741037,30,1661,3,EUR
1585025,1,5/4/2019,,1235364,54,634,2,USD
1585025,2,5/4/2019,,1235364,54,49,1,USD
1585025,3,5/4/2019,,1235364,54,2240,1,USD
1585028,1,5/4/2019,,1063572,37,1623,7,GBP
1585028,2,5/4/2019,,1063572,37,1679,1,GBP
1585028,3,5/4/2019,,1063572,37,1715,3,GBP
1585029,1,5/4/2019,,654459,15,1658,2,EUR
1585029,2,5/4/2019,,654459,15,1698,5,EUR
1585030,1,5/4/2019,5/9/2019,428186,0,112,2,EUR
1585030,3,5/4/2019,5/9/2019,428186,0,63,3,EUR
1585031,1,5/4/2019,,1012443,39,497,4,GBP
1585032,1,5/4/2019,5/11/2019,1792421,0,1679,2,USD
1585032,2,5/4/2019,5/11/2019,1792421,0,1620,2,USD
1585032,3,5/4/2019,5/11/2019,1792421,0,2504,2,USD
1585032,4,5/4/2019,5/11/2019,1792421,0,1676,2,USD
1585032,5,5/4/2019,5/11/2019,1792421,0,442,1,USD
1585033,1,5/4/2019,,921825,39,1055,2,GBP
1585033,2,5/4/2019,,921825,39,1313,5,GBP
1585033,3,5/4/2019,,921825,39,1250,4,GBP
1585034,1,5/4/2019,,357376,9,75,4,CAD
1585035,1,5/4/2019,,1171135,36,1917,9,GBP
1585036,1,5/4/2019,,735424,29,1012,3,EUR
1585036,2,5/4/2019,,735424,29,1613,8,EUR
1585037,1,5/4/2019,,1336583,43,523,1,USD
1585037,2,5/4/2019,,1336583,43,1283,1,USD
1585037,3,5/4/2019,,1336583,43,2348,1,USD
1585038,1,5/4/2019,5/6/2019,1739377,0,1706,7,USD
1585039,1,5/4/2019,,1411618,50,1028,2,USD
1585040,1,5/4/2019,,192425,4,1682,4,AUD
1585040,2,5/4/2019,,192425,4,1341,4,AUD
1585041,1,5/4/2019,,468466,20,1247,3,EUR
1585041,2,5/4/2019,,468466,20,1169,1,EUR
1585042,1,5/4/2019,5/7/2019,1247524,0,1514,2,USD
1585042,2,5/4/2019,5/7/2019,1247524,0,1575,3,USD
1585042,3,5/4/2019,5/7/2019,1247524,0,886,1,USD
1585042,4,5/4/2019,5/7/2019,1247524,0,1084,1,USD
1585042,5,5/4/2019,5/7/2019,1247524,0,1630,1,USD
1585042,6,5/4/2019,5/7/2019,1247524,0,2097,5,USD
1585043,1,5/4/2019,,1852635,44,48,2,USD
1585045,1,5/4/2019,,1775819,44,1588,1,USD
1585046,1,5/4/2019,,329514,9,1266,5,CAD
1585046,2,5/4/2019,,329514,9,1185,1,CAD
1585046,3,5/4/2019,,329514,9,61,1,CAD
1586001,1,5/5/2019,,58710,6,67,2,AUD
1586002,1,5/5/2019,,440119,22,1550,1,EUR
1586003,1,5/5/2019,,1289490,59,66,2,USD
1586003,2,5/5/2019,,1289490,59,1223,3,USD
1586003,3,5/5/2019,,1289490,59,92,2,USD
1587000,1,5/6/2019,,1540227,47,423,1,USD
1587000,2,5/6/2019,,1540227,47,1571,2,USD
1587001,1,5/6/2019,,517558,22,1774,1,EUR
1587002,1,5/6/2019,,389462,10,1701,6,CAD
1587002,2,5/6/2019,,389462,10,694,1,CAD
1587002,3,5/6/2019,,389462,10,1763,1,CAD
1587003,1,5/6/2019,,2792,5,1717,1,AUD
1587004,1,5/6/2019,,1271984,51,645,8,USD
1587005,1,5/6/2019,,1717637,65,1711,1,USD
1587005,2,5/6/2019,,1717637,65,70,2,USD
1587005,3,5/6/2019,,1717637,65,1584,5,USD
1587005,4,5/6/2019,,1717637,65,2074,1,USD
1587006,1,5/6/2019,,1028420,36,1293,6,GBP
1587006,2,5/6/2019,,1028420,36,488,1,GBP
1587008,1,5/6/2019,,1232128,55,57,2,USD
1587008,2,5/6/2019,,1232128,55,1467,1,USD
1587008,3,5/6/2019,,1232128,55,1678,2,USD
1587009,1,5/6/2019,,1939795,43,1691,5,USD
1587009,2,5/6/2019,,1939795,43,73,1,USD
1587009,3,5/6/2019,,1939795,43,440,9,USD
1587010,1,5/6/2019,,1189849,39,1684,6,GBP
1587010,2,5/6/2019,,1189849,39,71,1,GBP
1587010,3,5/6/2019,,1189849,39,80,7,GBP
1587010,5,5/6/2019,,1189849,39,76,1,GBP
1587010,6,5/6/2019,,1189849,39,1447,1,GBP
1587011,1,5/6/2019,,300324,8,1695,1,CAD
1587012,1,5/6/2019,,1933265,43,1582,3,USD
1587012,2,5/6/2019,,1933265,43,1307,9,USD
1587012,3,5/6/2019,,1933265,43,75,4,USD
1587013,1,5/6/2019,,1736614,59,190,4,USD
1587014,1,5/6/2019,,1417165,50,670,3,USD
1587014,2,5/6/2019,,1417165,50,1761,3,USD
1587014,3,5/6/2019,,1417165,50,1795,2,USD
1587014,4,5/6/2019,,1417165,50,1661,1,USD
1587014,5,5/6/2019,,1417165,50,450,1,USD
1587014,6,5/6/2019,,1417165,50,2107,3,USD
1587016,1,5/6/2019,,1429300,48,1403,4,USD
1587016,2,5/6/2019,,1429300,48,1685,1,USD
1587016,3,5/6/2019,,1429300,48,95,5,USD
1587016,4,5/6/2019,,1429300,48,1749,2,USD
1587016,5,5/6/2019,,1429300,48,2059,6,USD
1587016,6,5/6/2019,,1429300,48,2090,2,USD
1587016,7,5/6/2019,,1429300,48,75,4,USD
1587017,1,5/6/2019,,1835626,57,2102,2,USD
1587018,1,5/6/2019,5/12/2019,921384,0,59,2,GBP
1587018,2,5/6/2019,5/12/2019,921384,0,948,2,GBP
1587018,3,5/6/2019,5/12/2019,921384,0,1593,3,GBP
1587018,4,5/6/2019,5/12/2019,921384,0,1249,1,GBP
1587019,1,5/6/2019,,1633676,61,1700,5,USD
1587020,1,5/6/2019,,793867,29,438,7,EUR
1587020,2,5/6/2019,,793867,29,1656,2,EUR
1587021,1,5/6/2019,,1447016,44,1996,3,USD
1587021,2,5/6/2019,,1447016,44,558,3,USD
1587021,3,5/6/2019,,1447016,44,1554,3,USD
1588001,1,5/7/2019,,1521733,45,1811,1,USD
1588001,2,5/7/2019,,1521733,45,1742,2,USD
1588001,3,5/7/2019,,1521733,45,1412,3,USD
1588002,1,5/7/2019,,1230071,43,1650,4,USD
1588002,2,5/7/2019,,1230071,43,1445,7,USD
1588002,3,5/7/2019,,1230071,43,439,4,USD
1588002,4,5/7/2019,,1230071,43,410,6,USD
1588002,5,5/7/2019,,1230071,43,1698,6,USD
1588003,1,5/7/2019,5/12/2019,938709,0,2500,3,GBP
1588003,2,5/7/2019,5/12/2019,938709,0,594,9,GBP
1588003,3,5/7/2019,5/12/2019,938709,0,105,1,GBP
1588003,4,5/7/2019,5/12/2019,938709,0,1478,2,GBP
1588003,5,5/7/2019,5/12/2019,938709,0,1036,2,GBP
1588005,1,5/7/2019,,456691,27,596,2,EUR
1588005,2,5/7/2019,,456691,27,2,1,EUR
1588005,4,5/7/2019,,456691,27,1669,5,EUR
1588006,1,5/7/2019,5/9/2019,1327821,0,1685,2,USD
1588006,2,5/7/2019,5/9/2019,1327821,0,1137,3,USD
1588006,3,5/7/2019,5/9/2019,1327821,0,1393,3,USD
1588006,4,5/7/2019,5/9/2019,1327821,0,420,3,USD
1588007,1,5/7/2019,,826782,34,1056,2,EUR
1588007,2,5/7/2019,,826782,34,1128,3,EUR
1588007,3,5/7/2019,,826782,34,1765,3,EUR
1588008,1,5/7/2019,,1075880,36,585,5,GBP
1588008,2,5/7/2019,,1075880,36,889,1,GBP
1588008,3,5/7/2019,,1075880,36,449,9,GBP
1588008,4,5/7/2019,,1075880,36,1426,1,GBP
1588008,5,5/7/2019,,1075880,36,8,4,GBP
1588008,7,5/7/2019,,1075880,36,2181,6,GBP
1588009,1,5/7/2019,,2043646,44,1682,3,USD
1588009,2,5/7/2019,,2043646,44,1775,2,USD
1588010,1,5/7/2019,,122533,5,1759,1,AUD
1588011,1,5/7/2019,,1734698,51,177,1,USD
1588011,2,5/7/2019,,1734698,51,1702,3,USD
1588012,1,5/7/2019,,1253855,62,2160,1,USD
1588012,2,5/7/2019,,1253855,62,164,1,USD
1588014,1,5/7/2019,,564676,26,446,2,EUR
1588014,2,5/7/2019,,564676,26,1078,9,EUR
1588014,3,5/7/2019,,564676,26,106,1,EUR
1588014,4,5/7/2019,,564676,26,417,8,EUR
1588015,1,5/7/2019,,1918788,62,1705,8,USD
1588015,2,5/7/2019,,1918788,62,1780,3,USD
1588016,1,5/7/2019,,381459,8,439,1,CAD
1588016,2,5/7/2019,,381459,8,1384,4,CAD
1588016,3,5/7/2019,,381459,8,1679,2,CAD
1588017,1,5/7/2019,,1929549,57,85,3,USD
1588018,1,5/7/2019,,1759870,47,1145,2,USD
1588018,2,5/7/2019,,1759870,47,66,4,USD
1588019,1,5/7/2019,,574566,24,437,1,EUR
1588019,2,5/7/2019,,574566,24,418,1,EUR
1588019,3,5/7/2019,,574566,24,1672,5,EUR
1588019,4,5/7/2019,,574566,24,1439,1,EUR
1588020,1,5/7/2019,5/10/2019,900030,0,416,1,GBP
1588020,2,5/7/2019,5/10/2019,900030,0,432,1,GBP
1588021,1,5/7/2019,,1921614,45,1700,1,USD
1588021,2,5/7/2019,,1921614,45,293,1,USD
1588022,1,5/7/2019,5/12/2019,1374605,0,454,2,USD
1588023,1,5/7/2019,,1087841,36,676,1,GBP
1588024,1,5/7/2019,,1974792,66,428,2,USD
1588025,1,5/7/2019,,1688411,43,448,1,USD
1588026,1,5/7/2019,,550786,23,1596,3,EUR
1588026,2,5/7/2019,,550786,23,1762,1,EUR
1588026,3,5/7/2019,,550786,23,833,1,EUR
1588026,4,5/7/2019,,550786,23,427,1,EUR
1588026,5,5/7/2019,,550786,23,54,1,EUR
1589001,1,5/8/2019,,2083305,66,2501,4,USD
1589002,1,5/8/2019,5/12/2019,1404342,0,180,1,USD
1589003,1,5/8/2019,,1693813,47,1352,1,USD
1589004,1,5/8/2019,5/12/2019,1200465,0,161,1,USD
1589005,1,5/8/2019,5/14/2019,2015045,0,454,2,USD
1589005,2,5/8/2019,5/14/2019,2015045,0,547,8,USD
1589006,1,5/8/2019,,921825,42,1427,7,GBP
1589007,1,5/8/2019,,860985,32,552,1,EUR
1589007,2,5/8/2019,,860985,32,1460,1,EUR
1589009,1,5/8/2019,,890474,34,172,3,EUR
1589010,1,5/8/2019,,534614,24,446,4,EUR
1589012,1,5/8/2019,,1638102,62,72,7,USD
1589013,1,5/8/2019,,1242475,59,522,9,USD
1589014,1,5/8/2019,,1308901,47,1583,1,USD
1589015,1,5/8/2019,,466309,22,1552,2,EUR
1589015,2,5/8/2019,,466309,22,1082,1,EUR
1589015,3,5/8/2019,,466309,22,438,2,EUR
1589017,1,5/8/2019,,252545,9,1410,7,CAD
1589017,2,5/8/2019,,252545,9,552,4,CAD
1589017,3,5/8/2019,,252545,9,159,6,CAD
1589017,4,5/8/2019,,252545,9,426,1,CAD
1589018,1,5/8/2019,5/10/2019,1428088,0,99,6,USD
1589018,3,5/8/2019,5/10/2019,1428088,0,1270,4,USD
1589020,1,5/8/2019,5/11/2019,2064706,0,1766,2,USD
1589020,2,5/8/2019,5/11/2019,2064706,0,1871,3,USD
1589021,1,5/8/2019,,1124572,40,1615,7,GBP
1589021,2,5/8/2019,,1124572,40,167,1,GBP
1589021,3,5/8/2019,,1124572,40,446,8,GBP
1589022,1,5/8/2019,,519438,22,78,3,EUR
1589023,1,5/8/2019,,1193732,37,1654,2,GBP
1589023,2,5/8/2019,,1193732,37,1671,4,GBP
1589023,3,5/8/2019,,1193732,37,667,7,GBP
1589023,4,5/8/2019,,1193732,37,1634,7,GBP
1589023,5,5/8/2019,,1193732,37,1458,1,GBP
1589025,1,5/8/2019,,1290119,55,422,2,USD
1589025,2,5/8/2019,,1290119,55,75,1,USD
1589025,3,5/8/2019,,1290119,55,1589,2,USD
1589026,1,5/8/2019,,844474,31,435,1,EUR
1589026,2,5/8/2019,,844474,31,1431,7,EUR
1589027,1,5/8/2019,,443701,27,1647,9,EUR
1589028,1,5/8/2019,,1956301,63,1675,1,USD
1589029,1,5/8/2019,,1956984,66,2478,3,USD
1589030,1,5/8/2019,,1266821,62,1733,6,USD
1589030,2,5/8/2019,,1266821,62,1695,4,USD
1589030,3,5/8/2019,,1266821,62,1552,1,USD
1589031,1,5/8/2019,,2034922,53,457,6,USD
1589032,1,5/8/2019,5/14/2019,2052752,0,78,3,USD
1589032,2,5/8/2019,5/14/2019,2052752,0,1434,1,USD
1589032,3,5/8/2019,5/14/2019,2052752,0,1028,1,USD
1589033,1,5/8/2019,,1960099,49,152,7,USD
1589033,2,5/8/2019,,1960099,49,1324,1,USD
1589033,3,5/8/2019,,1960099,49,2176,8,USD
1589033,4,5/8/2019,,1960099,49,1415,3,USD
1589033,5,5/8/2019,,1960099,49,1706,7,USD
1589033,6,5/8/2019,,1960099,49,5,1,USD
1589034,1,5/8/2019,,598323,23,46,7,EUR
1589034,2,5/8/2019,,598323,23,357,3,EUR
1589034,3,5/8/2019,,598323,23,925,3,EUR
1589034,4,5/8/2019,,598323,23,1391,2,EUR
1589034,5,5/8/2019,,598323,23,1320,4,EUR
1589034,6,5/8/2019,,598323,23,2052,2,EUR
1589034,7,5/8/2019,,598323,23,145,3,EUR
1589035,1,5/8/2019,,115452,1,1826,4,AUD
1589035,2,5/8/2019,,115452,1,1540,1,AUD
1589035,3,5/8/2019,,115452,1,1255,1,AUD
1589035,4,5/8/2019,,115452,1,367,1,AUD
1590000,1,5/9/2019,,2064577,50,1710,2,USD
1590000,2,5/9/2019,,2064577,50,1684,3,USD
1590000,3,5/9/2019,,2064577,50,20,1,USD
1590000,4,5/9/2019,,2064577,50,1451,2,USD
1590000,5,5/9/2019,,2064577,50,1570,9,USD
1590000,6,5/9/2019,,2064577,50,1308,7,USD
1590000,7,5/9/2019,,2064577,50,632,1,USD
1590001,1,5/9/2019,,1276836,44,1244,2,USD
1590001,2,5/9/2019,,1276836,44,449,4,USD
1590004,1,5/9/2019,,1720405,51,1673,3,USD
1590004,2,5/9/2019,,1720405,51,1573,5,USD
1590004,3,5/9/2019,,1720405,51,436,2,USD
1590004,4,5/9/2019,,1720405,51,167,2,USD
1590005,1,5/9/2019,,1693705,66,1636,2,USD
1590006,1,5/9/2019,,927239,38,2507,9,GBP
1590007,1,5/9/2019,,435697,23,417,6,EUR
1590007,2,5/9/2019,,435697,23,49,2,EUR
1590009,1,5/9/2019,5/12/2019,1330188,0,1680,2,USD
1590009,2,5/9/2019,5/12/2019,1330188,0,359,2,USD
1590010,1,5/9/2019,,333848,8,459,1,CAD
1590010,2,5/9/2019,,333848,8,1459,1,CAD
1590010,3,5/9/2019,,333848,8,470,2,CAD
1590011,1,5/9/2019,,461163,19,1236,2,EUR
1590011,2,5/9/2019,,461163,19,494,1,EUR
1590011,3,5/9/2019,,461163,19,424,3,EUR
1590011,4,5/9/2019,,461163,19,1259,3,EUR
1590012,1,5/9/2019,,418621,19,64,2,EUR
1590013,1,5/9/2019,,1680728,61,1753,6,USD
1590013,2,5/9/2019,,1680728,61,64,4,USD
1590014,1,5/9/2019,,658900,16,1701,6,EUR
1590015,1,5/9/2019,,1920064,51,49,5,USD
1590015,2,5/9/2019,,1920064,51,2130,10,USD
1590015,3,5/9/2019,,1920064,51,458,1,USD
1590015,4,5/9/2019,,1920064,51,364,4,USD
1590015,5,5/9/2019,,1920064,51,1529,7,USD
1590015,6,5/9/2019,,1920064,51,2388,1,USD
1590015,7,5/9/2019,,1920064,51,448,1,USD
1590016,1,5/9/2019,,1430214,45,417,1,USD
1590017,1,5/9/2019,5/14/2019,1693813,0,1074,2,USD
1590018,1,5/9/2019,5/17/2019,1558652,0,1741,3,USD
1590018,2,5/9/2019,5/17/2019,1558652,0,1578,1,USD
1590019,1,5/9/2019,5/13/2019,1402836,0,2516,1,USD
1590019,2,5/9/2019,5/13/2019,1402836,0,49,1,USD
1590019,3,5/9/2019,5/13/2019,1402836,0,1456,4,USD
1590019,4,5/9/2019,5/13/2019,1402836,0,1823,1,USD
1590019,5,5/9/2019,5/13/2019,1402836,0,1581,9,USD
1590019,6,5/9/2019,5/13/2019,1402836,0,63,5,USD
1590019,7,5/9/2019,5/13/2019,1402836,0,1606,4,USD
1590020,1,5/9/2019,,1378782,53,1704,2,USD
1590021,1,5/9/2019,,1223048,50,1603,3,USD
1590022,1,5/9/2019,,1739377,50,113,5,USD
1590022,2,5/9/2019,,1739377,50,791,2,USD
1590023,1,5/9/2019,,397988,9,1609,3,CAD
1590024,1,5/9/2019,,1284918,63,1635,5,USD
1590024,2,5/9/2019,,1284918,63,53,1,USD
1590026,1,5/9/2019,,2054016,48,924,5,USD
1590027,1,5/9/2019,,647622,12,1576,1,EUR
1590027,2,5/9/2019,,647622,12,439,3,EUR
1590028,1,5/9/2019,,475534,26,416,1,EUR
1590029,1,5/9/2019,,2086639,55,300,6,USD
1590029,2,5/9/2019,,2086639,55,70,1,USD
1590029,3,5/9/2019,,2086639,55,418,4,USD
1590030,1,5/9/2019,,1610011,54,242,10,USD
1590031,1,5/9/2019,5/12/2019,1880784,0,571,1,USD
1590031,2,5/9/2019,5/12/2019,1880784,0,1242,4,USD
1590031,3,5/9/2019,5/12/2019,1880784,0,2502,4,USD
1590032,1,5/9/2019,,1834499,53,2448,7,USD
1590032,2,5/9/2019,,1834499,53,427,3,USD
1590032,3,5/9/2019,,1834499,53,1275,2,USD
1590033,1,5/9/2019,,864479,34,448,1,EUR
1590034,1,5/9/2019,,1425577,43,2494,5,USD
1590035,1,5/9/2019,,980266,40,42,1,GBP
1590036,1,5/9/2019,5/17/2019,1407506,0,1685,1,USD
1590036,2,5/9/2019,5/17/2019,1407506,0,1365,1,USD
1590038,1,5/9/2019,,966659,36,1641,3,GBP
1590039,1,5/9/2019,5/13/2019,1464440,0,165,1,USD
1590039,2,5/9/2019,5/13/2019,1464440,0,1686,2,USD
1590039,3,5/9/2019,5/13/2019,1464440,0,1580,1,USD
1590039,4,5/9/2019,5/13/2019,1464440,0,1464,5,USD
1590039,5,5/9/2019,5/13/2019,1464440,0,1683,7,USD
1590039,6,5/9/2019,5/13/2019,1464440,0,465,2,USD
1590039,7,5/9/2019,5/13/2019,1464440,0,115,1,USD
1590040,1,5/9/2019,,991685,42,65,1,GBP
1591001,1,5/10/2019,,461982,20,1417,9,EUR
1591001,2,5/10/2019,,461982,20,1464,1,EUR
1591002,1,5/10/2019,,467069,26,1774,7,EUR
1591002,2,5/10/2019,,467069,26,1813,6,EUR
1591002,3,5/10/2019,,467069,26,1798,1,EUR
1591003,1,5/10/2019,,1746184,61,1714,2,USD
1591003,2,5/10/2019,,1746184,61,1632,7,USD
1591003,3,5/10/2019,,1746184,61,595,3,USD
1591004,1,5/10/2019,,550432,23,2098,3,EUR
1591005,1,5/10/2019,,1952663,43,161,7,USD
1591005,2,5/10/2019,,1952663,43,1703,1,USD
1591005,3,5/10/2019,,1952663,43,1336,7,USD
1591005,4,5/10/2019,,1952663,43,1727,3,USD
1591006,1,5/10/2019,,1144172,37,1368,6,GBP
1591006,2,5/10/2019,,1144172,37,1600,5,GBP
1591006,3,5/10/2019,,1144172,37,1608,3,GBP
1591007,1,5/10/2019,,622786,16,1623,1,EUR
1591010,1,5/10/2019,5/16/2019,1157976,0,2101,1,GBP
1591010,2,5/10/2019,5/16/2019,1157976,0,92,6,GBP
1591010,3,5/10/2019,5/16/2019,1157976,0,1697,2,GBP
1591010,4,5/10/2019,5/16/2019,1157976,0,1649,3,GBP
1591011,1,5/10/2019,,1208569,63,1613,4,USD
1591011,2,5/10/2019,,1208569,63,2506,1,USD
1591012,1,5/10/2019,,522806,27,1433,4,EUR
1591012,2,5/10/2019,,522806,27,597,3,EUR
1591012,3,5/10/2019,,522806,27,1695,2,EUR
1591013,1,5/10/2019,,1279867,44,424,6,USD
1591013,2,5/10/2019,,1279867,44,1857,3,USD
1591014,1,5/10/2019,,883088,31,1435,3,EUR
1591016,1,5/10/2019,,1501746,57,1702,1,USD
1591016,2,5/10/2019,,1501746,57,1665,2,USD
1591017,1,5/10/2019,5/13/2019,1664195,0,1693,1,USD
1591017,2,5/10/2019,5/13/2019,1664195,0,83,5,USD
1591018,1,5/10/2019,5/14/2019,2057844,0,70,2,USD
1591018,2,5/10/2019,5/14/2019,2057844,0,879,6,USD
1591018,3,5/10/2019,5/14/2019,2057844,0,611,1,USD
1591021,1,5/10/2019,,1889240,66,1463,3,USD
1591021,2,5/10/2019,,1889240,66,1080,1,USD
1591021,3,5/10/2019,,1889240,66,557,3,USD
1591023,1,5/10/2019,,574109,23,132,1,EUR
1591023,2,5/10/2019,,574109,23,1634,1,EUR
1591023,3,5/10/2019,,574109,23,1448,1,EUR
1591023,4,5/10/2019,,574109,23,429,2,EUR
1591024,1,5/10/2019,,906832,36,1647,1,GBP
1591024,2,5/10/2019,,906832,36,667,1,GBP
1591024,3,5/10/2019,,906832,36,420,1,GBP
1591025,1,5/10/2019,,1160758,38,1421,6,GBP
1591025,2,5/10/2019,,1160758,38,152,4,GBP
1591025,3,5/10/2019,,1160758,38,163,1,GBP
1591025,4,5/10/2019,,1160758,38,1379,3,GBP
1591025,5,5/10/2019,,1160758,38,395,1,GBP
1591026,1,5/10/2019,,1116789,42,101,4,GBP
1591027,1,5/10/2019,,690270,16,982,1,EUR
1591027,2,5/10/2019,,690270,16,1735,1,EUR
1592000,1,5/11/2019,,1649724,55,1659,4,USD
1592000,2,5/11/2019,,1649724,55,1423,1,USD
1592001,1,5/11/2019,,1270478,54,1644,3,USD
1592001,2,5/11/2019,,1270478,54,427,4,USD
1592001,3,5/11/2019,,1270478,54,556,7,USD
1592001,4,5/11/2019,,1270478,54,1697,3,USD
1592002,1,5/11/2019,5/16/2019,2038741,0,73,2,USD
1592002,2,5/11/2019,5/16/2019,2038741,0,444,4,USD
1592003,1,5/11/2019,,1986804,50,1108,3,USD
1592003,2,5/11/2019,,1986804,50,842,3,USD
1592004,1,5/11/2019,,1227579,49,1617,5,USD
1592004,2,5/11/2019,,1227579,49,84,2,USD
1592005,1,5/11/2019,,1133712,40,67,8,GBP
1592006,1,5/11/2019,5/17/2019,443529,0,94,3,EUR
1592006,2,5/11/2019,5/17/2019,443529,0,1669,2,EUR
1592006,3,5/11/2019,5/17/2019,443529,0,458,1,EUR
1592007,1,5/11/2019,,1337464,53,1445,6,USD
1592007,2,5/11/2019,,1337464,53,63,1,USD
1592007,3,5/11/2019,,1337464,53,179,2,USD
1592010,1,5/11/2019,,1112419,38,2005,2,GBP
1592010,2,5/11/2019,,1112419,38,1688,1,GBP
1592011,1,5/11/2019,,1577535,53,1274,2,USD
1592011,2,5/11/2019,,1577535,53,1653,3,USD
1592012,1,5/11/2019,,748710,30,443,2,EUR
1592012,2,5/11/2019,,748710,30,2163,3,EUR
1592013,1,5/11/2019,,1691351,43,1317,6,USD
1592014,1,5/11/2019,,2059385,64,708,2,USD
1592015,1,5/11/2019,,1418988,56,2085,3,USD
1592015,2,5/11/2019,,1418988,56,1144,5,USD
1592015,3,5/11/2019,,1418988,56,1753,1,USD
1592015,4,5/11/2019,,1418988,56,1032,6,USD
1592015,5,5/11/2019,,1418988,56,833,5,USD
1592018,1,5/11/2019,,1651118,51,1262,2,USD
1592018,2,5/11/2019,,1651118,51,12,2,USD
1592019,1,5/11/2019,,1197932,38,486,2,GBP
1592019,2,5/11/2019,,1197932,38,110,5,GBP
1592019,4,5/11/2019,,1197932,38,1908,8,GBP
1592020,1,5/11/2019,5/14/2019,1610211,0,1632,1,USD
1592020,2,5/11/2019,5/14/2019,1610211,0,1489,1,USD
1592022,1,5/11/2019,5/16/2019,1951677,0,84,3,USD
1592023,1,5/11/2019,,587501,23,2,3,EUR
1592025,1,5/11/2019,,384911,9,309,1,CAD
1592025,2,5/11/2019,,384911,9,1306,3,CAD
1592026,1,5/11/2019,,1576676,59,2494,6,USD
1592026,2,5/11/2019,,1576676,59,50,1,USD
1592026,3,5/11/2019,,1576676,59,2405,1,USD
1592026,4,5/11/2019,,1576676,59,1489,2,USD
